정류장명,정류장번호(ARS_ID),권종구분,승하차구분,거래건수
매곡대화아파트,4203,청소년,환승,1
매곡대화아파트,4204,어린이,승차,4155
매곡대화아파트,4204,어린이,환승,8
매곡대화아파트,4204,일반,승차,146192
매곡대화아파트,4204,일반,환승,271
매곡대화아파트,4204,청소년,승차,26273
매곡대화아파트,4204,청소년,환승,93
매곡삼익아파트,4205,어린이,승차,1208
매곡삼익아파트,4205,어린이,환승,13
매곡삼익아파트,4205,일반,승차,91135
매곡삼익아파트,4205,일반,환승,1071
매곡삼익아파트,4205,청소년,승차,11903
매곡삼익아파트,4205,청소년,환승,66
매동,5040,어린이,승차,1
매동,5040,일반,승차,889
매동,5041,일반,승차,5
매방골,5228,어린이,승차,60
매방골,5228,일반,승차,1331
매방골,5228,일반,환승,9
매방골,5228,청소년,승차,433
매방골,5228,청소년,환승,1
매방골,5229,어린이,승차,86
매방골,5229,일반,승차,808
매방골,5229,일반,환승,26
매방골,5229,청소년,승차,314
매방골,5229,청소년,환승,2
매월동(동),2329,어린이,승차,1
매월동(동),2329,일반,승차,139
매월동(동),2329,일반,환승,13
매월동(동),2329,청소년,승차,18
매월동(동),2329,청소년,환승,1
매월동(동),2330,어린이,승차,15
매월동(동),2330,어린이,환승,1
매월동(동),2330,일반,승차,37
매월동(동),2330,일반,환승,7
매월동(동),2330,청소년,승차,57
매월동(동),2330,청소년,환승,1
매월동(북),2109,어린이,승차,79
매월동(북),2109,어린이,환승,6
매월동(북),2109,일반,승차,5812
매월동(북),2109,일반,환승,294
매월동(북),2109,청소년,승차,543
매월동(북),2109,청소년,환승,58
매월동(북),2110,어린이,승차,1
매월동(북),2110,일반,승차,32
매월동(북),2110,일반,환승,19
매월동(북),2110,청소년,승차,3
매월종합상가공구단지,2352,일반,승차,1040
매월종합상가공구단지,2352,일반,환승,2
매월종합상가공구단지,2352,청소년,승차,10
매월종합상가공구단지,2353,일반,승차,16
매월종합상가입구,2094,어린이,승차,481
매월종합상가입구,2094,어린이,환승,67
매월종합상가입구,2094,일반,승차,20876
매월종합상가입구,2094,일반,환승,2270
매월종합상가입구,2094,청소년,승차,2953
매월종합상가입구,2094,청소년,환승,466
매일시장입구,1052,어린이,승차,419
매일시장입구,1052,일반,승차,41208
매일시장입구,1052,일반,환승,335
매일시장입구,1052,청소년,승차,4014
매일시장입구,1052,청소년,환승,13
매일시장입구,1053,어린이,승차,1422
매일시장입구,1053,일반,승차,9048
매일시장입구,1053,일반,환승,274
매일시장입구,1053,청소년,승차,3927
매일시장입구,1053,청소년,환승,18
매화동(나주),6040,어린이,승차,19
매화동(나주),6040,일반,승차,894
매화동(나주),6040,일반,환승,1
매화동(나주),6040,청소년,승차,25
매화동(나주),6041,일반,승차,2
매화동(장성),6249,어린이,승차,105
매화동(장성),6249,일반,승차,292
매화동(장성),6249,청소년,승차,90
매화동(장성),6250,어린이,승차,1
매화동(장성),6250,일반,승차,2
매화동(장성),6250,청소년,승차,8
맥동,5042,일반,승차,18
맥동,5043,어린이,승차,299
맥동,5043,일반,승차,1258
맥동,5043,청소년,승차,192
명도삼거리,5044,일반,승차,80
명도삼거리,5044,일반,환승,3
명도삼거리,5044,청소년,승차,1
명도삼거리,5045,일반,승차,123
명도삼거리,5045,일반,환승,3
명도삼거리,5795,일반,승차,5
명도삼거리,5795,일반,환승,9
명동삼거리,5046,일반,승차,1
명동삼거리,5047,어린이,승차,7
명동삼거리,5047,일반,승차,281
명동삼거리,5047,일반,환승,1
명동삼거리,5047,청소년,승차,1
명상의집,4463,어린이,승차,20
명상의집,4463,어린이,환승,4
명상의집,4463,일반,승차,1195
명상의집,4463,일반,환승,746
명상의집,4463,청소년,승차,168
명상의집,4463,청소년,환승,49
명상의집,4464,어린이,승차,21
명상의집,4464,어린이,환승,3
명상의집,4464,일반,승차,3798
명상의집,4464,일반,환승,515
명상의집,4464,청소년,승차,141
명상의집,4464,청소년,환승,50
명지맨션,3180,어린이,승차,9
명지맨션,3180,일반,승차,8265
명지맨션,3180,일반,환승,98
명지맨션,3180,청소년,승차,398
명지맨션,3180,청소년,환승,2
명지맨션,3181,어린이,승차,276
명지맨션,3181,일반,승차,9030
명지맨션,3181,일반,환승,80
명지맨션,3181,청소년,승차,1371
명지맨션,3181,청소년,환승,8
명진고,5712,어린이,승차,1
명진고,5712,일반,승차,37
명진고,5712,청소년,승차,17
명진고,5713,어린이,승차,117
명진고,5713,일반,승차,5756
명진고,5713,일반,환승,17
명진고,5713,청소년,승차,2189
명진고,5713,청소년,환승,5
명진하이테크,5950,어린이,승차,1
명진하이테크,5950,일반,승차,1749
명진하이테크,5950,일반,환승,2
명진하이테크,5950,청소년,승차,22
명진하이테크,5950,청소년,환승,1
명진하이테크,5951,청소년,승차,1
명화동,5467,어린이,승차,25
명화동,5467,일반,승차,1062
명화동,5467,일반,환승,3
명화동,5467,청소년,승차,410
명화동,5468,일반,승차,8
명화리,5469,일반,승차,1
명화리,5873,일반,승차,8
명화전자,5680,일반,승차,24
명화전자,5681,일반,승차,98
명화전자,5681,일반,환승,3
명화전자,5681,청소년,승차,2
모아2차아파트,3106,어린이,승차,1306
모아2차아파트,3106,어린이,환승,18
모아2차아파트,3106,일반,승차,46628
모아2차아파트,3106,일반,환승,2248
모아2차아파트,3106,청소년,승차,6421
모아2차아파트,3106,청소년,환승,163
모아2차아파트,3107,어린이,승차,1415
모아2차아파트,3107,어린이,환승,10
모아2차아파트,3107,일반,승차,114531
모아2차아파트,3107,일반,환승,1825
모아2차아파트,3107,청소년,승차,12519
모아2차아파트,3107,청소년,환승,164
모아제일아파트,2064,어린이,승차,2584
모아제일아파트,2064,어린이,환승,23
모아제일아파트,2064,일반,승차,37259
모아제일아파트,2064,일반,환승,4066
모아제일아파트,2064,청소년,승차,14499
모아제일아파트,2064,청소년,환승,487
모아제일아파트,2065,어린이,승차,649
모아제일아파트,2065,어린이,환승,69
모아제일아파트,2065,일반,승차,72831
모아제일아파트,2065,일반,환승,11050
모아제일아파트,2065,청소년,승차,12956
모아제일아파트,2065,청소년,환승,1031
목련마을,5294,어린이,승차,1366
목련마을,5294,어린이,환승,134
목련마을,5294,일반,승차,146928
목련마을,5294,일반,환승,24826
목련마을,5294,청소년,승차,16882
목련마을,5294,청소년,환승,4043
목련마을,5295,어린이,승차,794
목련마을,5295,어린이,환승,204
목련마을,5295,일반,승차,76644
목련마을,5295,일반,환승,13250
목련마을,5295,청소년,승차,6216
목련마을,5295,청소년,환승,2646
목련마을6단지,5296,어린이,승차,926
목련마을6단지,5296,어린이,환승,491
목련마을6단지,5296,일반,승차,91649
목련마을6단지,5296,일반,환승,43620
목련마을6단지,5296,청소년,승차,15230
목련마을6단지,5296,청소년,환승,5233
목련마을6단지,5297,어린이,승차,833
목련마을6단지,5297,어린이,환승,121
목련마을6단지,5297,일반,승차,35265
목련마을6단지,5297,일반,환승,8871
목련마을6단지,5297,청소년,승차,18485
목련마을6단지,5297,청소년,환승,1980
목련마을8단지,5298,어린이,승차,1080
목련마을8단지,5298,어린이,환승,27
목련마을8단지,5298,일반,승차,56206
목련마을8단지,5298,일반,환승,7455
목련마을8단지,5298,청소년,승차,7390
목련마을8단지,5298,청소년,환승,903
목련마을8단지,5299,어린이,승차,261
목련마을8단지,5299,어린이,환승,12
목련마을8단지,5299,일반,승차,18575
목련마을8단지,5299,일반,환승,3933
목련마을8단지,5299,청소년,승차,1873
목련마을8단지,5299,청소년,환승,434
무등교회,2324,어린이,승차,23
무등교회,2324,어린이,환승,3
무등교회,2324,일반,승차,3273
무등교회,2324,일반,환승,275
무등교회,2324,청소년,승차,309
무등교회,2324,청소년,환승,23
무등교회,2325,어린이,승차,390
무등교회,2325,어린이,환승,6
무등교회,2325,일반,승차,22845
무등교회,2325,일반,환승,2536
무등교회,2325,청소년,승차,1872
무등교회,2325,청소년,환승,525
무등도서관,4174,어린이,승차,1192
무등도서관,4174,어린이,환승,314
무등도서관,4174,일반,승차,106080
무등도서관,4174,일반,환승,35911
무등도서관,4174,청소년,승차,8778
무등도서관,4174,청소년,환승,2632
무등도서관,4175,어린이,승차,1897
무등도서관,4175,어린이,환승,238
무등도서관,4175,일반,승차,192358
무등도서관,4175,일반,환승,58759
무등도서관,4175,청소년,승차,17701
무등도서관,4175,청소년,환승,2808
무등도요,5685,일반,승차,5
무등도요,5686,일반,승차,1636
무등도요,5686,청소년,승차,13
무등산국립공원(원효사),4304,어린이,승차,35
무등산국립공원(원효사),4304,일반,승차,7359
무등산국립공원(원효사),4304,일반,환승,5
무등산국립공원(원효사),4304,청소년,승차,108
무등산국립공원(원효사),4305,어린이,승차,116
무등산국립공원(원효사),4305,일반,승차,13596
무등산국립공원(원효사),4305,일반,환승,42
무등산국립공원(원효사),4305,청소년,승차,207
무등산국립공원(원효사),4305,청소년,환승,1
무등산국립공원(증심사),1162,어린이,승차,703
무등산국립공원(증심사),1162,어린이,환승,22
무등산국립공원(증심사),1162,일반,승차,155127
무등산국립공원(증심사),1162,일반,환승,3250
무등산국립공원(증심사),1162,청소년,승차,2358
무등산국립공원(증심사),1162,청소년,환승,96
무등산국립공원(증심사),1176,어린이,승차,5
무등산국립공원(증심사),1176,일반,승차,236
무등산국립공원(증심사),1176,일반,환승,3
무등산국립공원(증심사),1176,청소년,승차,5
무등스크린,5898,어린이,승차,4
무등스크린,5898,일반,승차,3320
무등스크린,5898,일반,환승,1
무등스크린,5898,청소년,승차,46
무등스크린,5899,어린이,승차,1
무등스크린,5899,일반,승차,24
무등스크린,5899,청소년,승차,10
무등시장,3182,어린이,승차,61
무등시장,3182,어린이,환승,2
무등시장,3182,일반,승차,6978
무등시장,3182,일반,환승,148
무등시장,3182,청소년,승차,958
무등시장,3182,청소년,환승,5
무등시장,3221,어린이,승차,41
무등시장,3221,어린이,환승,1
무등시장,3221,일반,승차,12361
무등시장,3221,일반,환승,407
무등시장,3221,청소년,승차,561
무등시장,3221,청소년,환승,8
무등시장입구(남),3211,어린이,승차,464
무등시장입구(남),3211,어린이,환승,6
무등시장입구(남),3211,일반,승차,48002
무등시장입구(남),3211,일반,환승,1408
무등시장입구(남),3211,청소년,승차,4695
무등시장입구(남),3211,청소년,환승,78
무등시장입구(남),3222,어린이,승차,549
무등시장입구(남),3222,어린이,환승,8
무등시장입구(남),3222,일반,승차,36908
무등시장입구(남),3222,일반,환승,6987
무등시장입구(남),3222,청소년,승차,2845
무등시장입구(남),3222,청소년,환승,426
무등시장입구(북),3223,어린이,승차,28
무등시장입구(북),3223,어린이,환승,1
무등시장입구(북),3223,일반,승차,15869
무등시장입구(북),3223,일반,환승,735
무등시장입구(북),3223,청소년,승차,655
무등시장입구(북),3223,청소년,환승,31
무등시장입구(북),3224,어린이,승차,65
무등시장입구(북),3224,어린이,환승,2
무등시장입구(북),3224,일반,승차,15937
무등시장입구(북),3224,일반,환승,488
무등시장입구(북),3224,청소년,승차,1094
무등시장입구(북),3224,청소년,환승,24
무등야구장,4439,어린이,승차,100
무등야구장,4439,일반,승차,15851
무등야구장,4439,일반,환승,1045
무등야구장,4439,청소년,승차,1023
무등야구장,4439,청소년,환승,130
무등야구장,4440,어린이,승차,101
무등야구장,4440,어린이,환승,6
무등야구장,4440,일반,승차,14937
무등야구장,4440,일반,환승,2167
무등야구장,4440,청소년,승차,1331
무등야구장,4440,청소년,환승,153
무양서원,5429,어린이,승차,154
무양서원,5429,어린이,환승,4
무양서원,5429,일반,승차,5580
무양서원,5429,일반,환승,181
무양서원,5429,청소년,승차,4632
무양서원,5429,청소년,환승,18
무양서원,5430,어린이,승차,129
무양서원,5430,어린이,환승,1
무양서원,5430,일반,승차,12686
무양서원,5430,일반,환승,143
무양서원,5430,청소년,승차,2447
무양서원,5430,청소년,환승,11
무양서원입구,5431,어린이,승차,1074
무양서원입구,5431,어린이,환승,73
무양서원입구,5431,일반,승차,87874
무양서원입구,5431,일반,환승,7196
무양서원입구,5431,청소년,승차,19221
무양서원입구,5431,청소년,환승,1180
무양서원입구,5432,어린이,승차,302
무양서원입구,5432,어린이,환승,7
무양서원입구,5432,일반,승차,11300
무양서원입구,5432,일반,환승,1062
무양서원입구,5432,청소년,승차,3670
무양서원입구,5432,청소년,환승,206
무진중,3198,어린이,승차,210
무진중,3198,어린이,환승,1
무진중,3198,일반,승차,16124
무진중,3198,일반,환승,590
무진중,3198,청소년,승차,1383
무진중,3198,청소년,환승,65
무진중,3199,어린이,승차,304
무진중,3199,어린이,환승,6
무진중,3199,일반,승차,21212
무진중,3199,일반,환승,804
무진중,3199,청소년,승차,1781
무진중,3199,청소년,환승,95
무학초교,3018,일반,승차,65
무학초교,3019,어린이,승차,12
무학초교,3019,일반,승차,1982
무학초교,3019,일반,환승,8
무학초교,3019,청소년,승차,146
문산중,4227,어린이,승차,20
문산중,4227,일반,승차,775
문산중,4227,일반,환승,23
문산중,4227,청소년,승차,432
문산중,4228,어린이,승차,1534
문산중,4228,어린이,환승,3
문산중,4228,일반,승차,54883
문산중,4228,일반,환승,397
문산중,4228,청소년,승차,6692
문산중,4228,청소년,환승,30
문성고,3120,어린이,승차,1837
문성고,3120,어린이,환승,10
문성고,3120,일반,승차,12523
문성고,3120,일반,환승,563
문성고,3120,청소년,승차,7270
문성고,3120,청소년,환승,79
문성고,3121,어린이,승차,2374
문성고,3121,어린이,환승,16
문성고,3121,일반,승차,29359
문성고,3121,일반,환승,429
문성고,3121,청소년,승차,13723
문성고,3121,청소년,환승,82
문성석재,6316,일반,승차,25
문촌,2111,일반,승차,328
문촌,2112,일반,승차,133
문화근린공원,4242,어린이,승차,87
문화근린공원,4242,일반,승차,10812
문화근린공원,4242,일반,환승,28
문화근린공원,4242,청소년,승차,1154
문화근린공원,4243,일반,승차,170
문화근린공원,4243,일반,환승,11
문화근린공원,4243,청소년,승차,4
문화아파트,4176,어린이,승차,165
문화아파트,4176,일반,승차,6077
문화아파트,4176,일반,환승,135
문화아파트,4176,청소년,승차,872
문화아파트,4176,청소년,환승,9
문화아파트,4177,어린이,승차,251
문화아파트,4177,어린이,환승,2
문화아파트,4177,일반,승차,14113
문화아파트,4177,일반,환승,196
문화아파트,4177,청소년,승차,1251
문화아파트,4177,청소년,환승,14
문화예술위원회,6443,어린이,승차,8
문화예술위원회,6443,일반,승차,123
문화예술위원회,6443,일반,환승,5
문화예술위원회,6443,청소년,승차,33
문화예술위원회,6443,청소년,환승,1
문화예술회관,4441,어린이,승차,1518
문화예술회관,4441,어린이,환승,322
문화예술회관,4441,일반,승차,173591
문화예술회관,4441,일반,환승,69925
문화예술회관,4441,청소년,승차,14113
문화예술회관,4441,청소년,환승,4628
문화예술회관,4442,어린이,승차,224
문화예술회관,4442,어린이,환승,19
문화예술회관,4442,일반,승차,15133
문화예술회관,4442,일반,환승,2413
문화예술회관,4442,청소년,승차,1965
문화예술회관,4442,청소년,환승,332
문화예술회관후문,4443,어린이,승차,315
문화예술회관후문,4443,어린이,환승,177
문화예술회관후문,4443,일반,승차,26193
문화예술회관후문,4443,일반,환승,12819
문화예술회관후문,4443,청소년,승차,4377
문화예술회관후문,4443,청소년,환승,1658
문화전당역,1042,어린이,승차,1029
문화전당역,1042,어린이,환승,76
문화전당역,1042,일반,승차,52519
문화전당역,1042,일반,환승,9600
문화전당역,1042,청소년,승차,8951
문화전당역,1042,청소년,환승,866
문화전당역,1130,어린이,승차,5056
문화전당역,1130,어린이,환승,528
문화전당역,1130,일반,승차,446319
문화전당역,1130,일반,환승,88816
문화전당역,1130,청소년,승차,79052
문화전당역,1130,청소년,환승,9894
문화전당역,1131,어린이,승차,334
문화전당역,1131,어린이,환승,22
문화전당역,1131,일반,승차,26655
문화전당역,1131,일반,환승,3177
문화전당역,1131,청소년,승차,2630
문화전당역,1131,청소년,환승,427
문화중,4418,어린이,승차,1175
문화중,4418,어린이,환승,98
문화중,4418,일반,승차,84978
문화중,4418,일반,환승,14331
문화중,4418,청소년,승차,10325
문화중,4418,청소년,환승,1309
문화중,4419,어린이,승차,1880
문화중,4419,어린이,환승,183
문화중,4419,일반,승차,52423
문화중,4419,일반,환승,20246
문화중,4419,청소년,승차,10183
문화중,4419,청소년,환승,2014
문화초교,4178,어린이,승차,1736
문화초교,4178,어린이,환승,52
문화초교,4178,일반,승차,65650
문화초교,4178,일반,환승,5031
문화초교,4178,청소년,승차,8051
문화초교,4178,청소년,환승,328
문화초교,4179,어린이,승차,1125
문화초교,4179,어린이,환승,14
문화초교,4179,일반,승차,13092
문화초교,4179,일반,환승,3017
문화초교,4179,청소년,승차,1874
문화초교,4179,청소년,환승,278
문흥1동행정복지센터,4229,어린이,승차,12
문흥1동행정복지센터,4229,일반,승차,910
문흥1동행정복지센터,4229,일반,환승,90
문흥1동행정복지센터,4229,청소년,승차,216
문흥1동행정복지센터,4229,청소년,환승,8
문흥1동행정복지센터,4230,어린이,승차,2083
문흥1동행정복지센터,4230,어린이,환승,4
문흥1동행정복지센터,4230,일반,승차,49836
문흥1동행정복지센터,4230,일반,환승,1002
문흥1동행정복지센터,4230,청소년,승차,20637
문흥1동행정복지센터,4230,청소년,환승,71
문흥고가,4180,어린이,승차,353
문흥고가,4180,어린이,환승,9
문흥고가,4180,일반,승차,31599
문흥고가,4180,일반,환승,808
문흥고가,4180,청소년,승차,4582
문흥고가,4180,청소년,환승,72
문흥고가,4223,어린이,승차,201
문흥고가,4223,어린이,환승,7
문흥고가,4223,일반,승차,4013
문흥고가,4223,일반,환승,451
문흥고가,4223,청소년,승차,1157
문흥고가,4223,청소년,환승,30
문흥금호아파트,4232,일반,승차,38
문흥금호아파트,4232,일반,환승,2
문흥금호아파트,4232,청소년,승차,18
문흥금호아파트,4232,청소년,환승,2
문흥금호아파트,4233,어린이,승차,19
문흥금호아파트,4233,일반,승차,6238
문흥금호아파트,4233,일반,환승,94
문흥금호아파트,4233,청소년,승차,623
문흥금호아파트,4233,청소년,환승,15
문흥라인동산아파트,4234,어린이,승차,192
문흥라인동산아파트,4234,어린이,환승,3
문흥라인동산아파트,4234,일반,승차,3993
문흥라인동산아파트,4234,일반,환승,164
문흥라인동산아파트,4234,청소년,승차,676
문흥라인동산아파트,4234,청소년,환승,24
문흥라인동산아파트,4235,어린이,승차,2108
문흥라인동산아파트,4235,어린이,환승,22
문흥라인동산아파트,4235,일반,승차,94490
문흥라인동산아파트,4235,일반,환승,2318
문흥라인동산아파트,4235,청소년,승차,16847
문흥라인동산아파트,4235,청소년,환승,184
문흥라인아파트,4236,어린이,승차,3348
문흥라인아파트,4236,어린이,환승,14
문흥라인아파트,4236,일반,승차,10967
문흥라인아파트,4236,일반,환승,937
문흥라인아파트,4236,청소년,승차,4570
문흥라인아파트,4236,청소년,환승,158
문흥라인아파트,4237,어린이,승차,4807
문흥라인아파트,4237,어린이,환승,50
문흥라인아파트,4237,일반,승차,181921
문흥라인아파트,4237,일반,환승,13295
문흥라인아파트,4237,청소년,승차,35995
문흥라인아파트,4237,청소년,환승,622
문흥명지아파트,4231,어린이,승차,56
문흥명지아파트,4231,어린이,환승,2
문흥명지아파트,4231,일반,승차,1000
문흥명지아파트,4231,일반,환승,239
문흥명지아파트,4231,청소년,승차,430
문흥명지아파트,4231,청소년,환승,17
문흥명지아파트,4244,어린이,승차,3607
문흥명지아파트,4244,어린이,환승,19
문흥명지아파트,4244,일반,승차,159863
문흥명지아파트,4244,일반,환승,2555
문흥명지아파트,4244,청소년,승차,18525
문흥명지아파트,4244,청소년,환승,282
문흥중,4238,어린이,승차,4353
문흥중,4238,어린이,환승,44
문흥중,4238,일반,승차,95351
문흥중,4238,일반,환승,4856
문흥중,4238,청소년,승차,34452
문흥중,4238,청소년,환승,535
문흥중앙초교,4245,어린이,승차,18
문흥중앙초교,4245,일반,승차,203
문흥중앙초교,4245,일반,환승,3
문흥중앙초교,4245,청소년,승차,37
문흥중앙초교,4245,청소년,환승,1
문흥중앙초교,4246,어린이,승차,335
문흥중앙초교,4246,어린이,환승,4
문흥중앙초교,4246,일반,승차,16651
문흥중앙초교,4246,일반,환승,105
문흥중앙초교,4246,청소년,승차,2327
문흥중앙초교,4246,청소년,환승,14
문흥지구입구(남),4239,어린이,승차,1054
문흥지구입구(남),4239,어린이,환승,54
문흥지구입구(남),4239,일반,승차,71551
문흥지구입구(남),4239,일반,환승,3888
문흥지구입구(남),4239,청소년,승차,11395
문흥지구입구(남),4239,청소년,환승,540
문흥지구입구(남),4653,어린이,승차,48
문흥지구입구(남),4653,어린이,환승,1
문흥지구입구(남),4653,일반,승차,517
문흥지구입구(남),4653,일반,환승,397
문흥지구입구(남),4653,청소년,승차,66
문흥지구입구(남),4653,청소년,환승,25
문흥지구입구(동),4224,어린이,승차,10
문흥지구입구(동),4224,어린이,환승,5
문흥지구입구(동),4224,일반,승차,564
문흥지구입구(동),4224,일반,환승,2055
문흥지구입구(동),4224,청소년,승차,96
문흥지구입구(동),4224,청소년,환승,86
문흥지구입구(서),4240,어린이,승차,2908
문흥지구입구(서),4240,어린이,환승,56
문흥지구입구(서),4240,일반,승차,21760
문흥지구입구(서),4240,일반,환승,5343
문흥지구입구(서),4240,청소년,승차,7035
문흥지구입구(서),4240,청소년,환승,1272
박뫼,5230,일반,승차,51
박뫼,5230,일반,환승,3
박뫼,5231,일반,승차,13
박뫼,5231,일반,환승,1
박물관입구,4206,어린이,승차,28
박물관입구,4206,어린이,환승,3
박물관입구,4206,일반,승차,3299
박물관입구,4206,일반,환승,109
박물관입구,4206,청소년,승차,668
박물관입구,4206,청소년,환승,13
박물관입구,4454,어린이,승차,31
박물관입구,4454,어린이,환승,7
박물관입구,4454,일반,승차,2654
박물관입구,4454,일반,환승,1290
박물관입구,4454,청소년,승차,376
박물관입구,4454,청소년,환승,175
박호1리,5232,일반,승차,59
박호1리,5233,일반,승차,181
박호동,5234,일반,환승,1
박호동,5235,일반,승차,3
박호동,5235,일반,환승,7
박호동,5235,청소년,승차,4
박호동,5235,청소년,환승,2
반석,6095,일반,승차,6
반석,6096,일반,승차,540
반촌,5170,어린이,승차,56
반촌,5170,어린이,환승,15
반촌,5170,일반,승차,14760
반촌,5170,일반,환승,696
반촌,5170,청소년,승차,692
반촌,5170,청소년,환승,97
반촌,5171,어린이,승차,369
반촌,5171,어린이,환승,4
반촌,5171,일반,승차,4669
반촌,5171,일반,환승,946
반촌,5171,청소년,승차,1401
반촌,5171,청소년,환승,85
발산,2043,어린이,승차,21
발산,2043,일반,승차,1416
발산,2043,일반,환승,15
발산,2043,청소년,승차,112
발산,2044,어린이,승차,11
발산,2044,일반,승차,621
발산,2044,일반,환승,6
발산,2044,청소년,승차,43
발산교(남),2157,어린이,승차,15
발산교(남),2157,일반,승차,2434
발산교(남),2157,일반,환승,14
발산교(남),2157,청소년,승차,493
발산교(남),2158,어린이,승차,103
발산교(남),2158,일반,승차,3472
발산교(남),2158,일반,환승,30
발산교(남),2158,청소년,승차,337
발산교(북),2159,어린이,승차,2
발산교(북),2159,일반,승차,749
발산교(북),2159,일반,환승,1
발산교(북),2159,청소년,승차,14
발산교(북),2159,청소년,환승,1
방림교,1143,일반,승차,18
방림교,1143,일반,환승,3
방림교,3083,일반,승차,35
방림교,3083,일반,환승,4
방림삼거리,3084,어린이,승차,2084
방림삼거리,3084,어린이,환승,82
방림삼거리,3084,일반,승차,25744
방림삼거리,3084,일반,환승,2836
방림삼거리,3084,청소년,승차,5684
방림삼거리,3084,청소년,환승,501
방림삼거리,3085,어린이,승차,319
방림삼거리,3085,어린이,환승,4
방림삼거리,3085,일반,승차,36107
방림삼거리,3085,일반,환승,742
방림삼거리,3085,청소년,승차,2371
방림삼거리,3085,청소년,환승,55
방송통신대,5433,어린이,승차,209
방송통신대,5433,일반,승차,24711
방송통신대,5433,일반,환승,237
방송통신대,5433,청소년,승차,4179
방송통신대,5433,청소년,환승,15
방송통신대,5434,어린이,승차,273
방송통신대,5434,어린이,환승,1
방송통신대,5434,일반,승차,10976
방송통신대,5434,일반,환승,83
방송통신대,5434,청소년,승차,4562
방송통신대,5434,청소년,환승,11
방축마을,6013,일반,승차,13
방축마을,6013,청소년,승차,2
방축마을,6014,어린이,승차,3
방축마을,6014,일반,승차,518
방축마을,6014,일반,환승,3
방축마을,6014,청소년,승차,69
방혜,5333,일반,승차,25
방혜,5334,일반,승차,1027
방혜,5334,청소년,승차,1
백길마을,5514,일반,승차,464
백길마을,5514,일반,환승,1
백길마을,5515,일반,승차,45
백길마을,5515,일반,환승,104
백동,6317,어린이,승차,1
백동,6317,일반,승차,82
백동,6317,일반,환승,1
백동,6317,청소년,승차,4
백동,6318,일반,승차,3
백암,6347,일반,승차,40
백암,6347,일반,환승,1
백암,6348,일반,승차,114
백암,6348,일반,환승,2
백암,6348,청소년,승차,1
백운광장,3212,어린이,승차,2756
백운광장,3212,어린이,환승,230
백운광장,3212,일반,승차,92205
백운광장,3212,일반,환승,18412
백운광장,3212,청소년,승차,10674
백운광장,3212,청소년,환승,2467
백운광장,3213,어린이,승차,886
백운광장,3213,어린이,환승,89
백운광장,3213,일반,승차,63057
백운광장,3213,일반,환승,23620
백운광장,3213,청소년,승차,9885
백운광장,3213,청소년,환승,1762
백운우체국,3091,어린이,승차,2133
백운우체국,3091,어린이,환승,731
백운우체국,3091,일반,승차,146089
백운우체국,3091,일반,환승,94959
백운우체국,3091,청소년,승차,11796
백운우체국,3091,청소년,환승,8246
백운우체국,3093,어린이,승차,1810
백운우체국,3093,어린이,환승,1027
백운우체국,3093,일반,승차,96175
백운우체국,3093,일반,환승,96234
백운우체국,3093,청소년,승차,10978
백운우체국,3093,청소년,환승,10265
백운초교(남),3094,어린이,승차,386
백운초교(남),3094,어린이,환승,55
백운초교(남),3094,일반,승차,22035
백운초교(남),3094,일반,환승,6625
백운초교(남),3094,청소년,승차,2476
백운초교(남),3094,청소년,환승,1228
백운초교(남),3251,어린이,승차,53
백운초교(남),3251,어린이,환승,21
백운초교(남),3251,일반,승차,8395
백운초교(남),3251,일반,환승,1911
백운초교(남),3251,청소년,승차,539
백운초교(남),3251,청소년,환승,543
백운초교(북),3095,어린이,승차,467
백운초교(북),3095,어린이,환승,3
백운초교(북),3095,일반,승차,7042
백운초교(북),3095,일반,환승,568
백운초교(북),3095,청소년,승차,542
백운초교(북),3095,청소년,환승,57
백제화학,5646,일반,승차,198
백제화학,5646,일반,환승,2
백제화학,5647,일반,승차,8
백화아파트,1144,어린이,승차,66
백화아파트,1144,일반,승차,858
백화아파트,1144,일반,환승,8
백화아파트,1144,청소년,승차,1941
버들마을,2191,어린이,승차,979
버들마을,2191,어린이,환승,76
버들마을,2191,일반,승차,51600
버들마을,2191,일반,환승,22079
버들마을,2191,청소년,승차,6732
버들마을,2191,청소년,환승,1194
버들마을,2192,어린이,승차,1226
버들마을,2192,어린이,환승,66
버들마을,2192,일반,승차,109715
버들마을,2192,일반,환승,18394
버들마을,2192,청소년,승차,15841
버들마을,2192,청소년,환승,893
버들주공1단지,2182,어린이,승차,95
버들주공1단지,2182,일반,승차,1986
버들주공1단지,2182,일반,환승,663
버들주공1단지,2182,청소년,승차,192
버들주공1단지,2182,청소년,환승,29
버들주공1단지,2183,어린이,승차,635
버들주공1단지,2183,어린이,환승,1
버들주공1단지,2183,일반,승차,24184
버들주공1단지,2183,일반,환승,272
버들주공1단지,2183,청소년,승차,2954
버들주공1단지,2183,청소년,환승,36
법림사,1084,어린이,승차,1
법림사,1084,일반,승차,150
법림사,1084,일반,환승,2
법림사,1084,청소년,승차,1
법림사,1085,일반,승차,2
법림사,1085,일반,환승,1
법림사,1085,청소년,승차,1
법원,1054,어린이,승차,279
법원,1054,어린이,환승,7
법원,1054,일반,승차,29223
법원,1054,일반,환승,2471
법원,1054,청소년,승차,1595
법원,1054,청소년,환승,121
법원,1055,어린이,승차,495
