순번,단속일시,단속장소,위도,경도
14720,2022-06-20,광주광역시 서구 쌍촌동 974-15,35.14956953,126.8531271
14721,2022-06-20,광주광역시 서구 쌍촌동 974-15,35.14956953,126.8531271
14722,2022-06-20,광주광역시 서구 쌍촌동 994-11,35.1510833,126.8664952
14723,2022-06-20,광주광역시 서구 쌍촌동 산90,35.14306227,126.8599013
14724,2022-06-20,광주광역시 서구 양동 337,35.15515314,126.9012857
14725,2022-06-20,광주광역시 서구 유촌동 395-1,35.16309336,126.8496446
14726,2022-06-20,광주광역시 서구 치평동 1156-2,35.15101385,126.8381921
14727,2022-06-20,광주광역시 서구 치평동 1156,35.14980585,126.8381763
14728,2022-06-20,광주광역시 서구 치평동 1156,35.14980585,126.8381763
14729,2022-06-20,광주광역시 서구 치평동 1156,35.14980585,126.8381763
14730,2022-06-20,광주광역시 서구 치평동 1174-3,35.14773221,126.8447355
14731,2022-06-20,광주광역시 서구 치평동 1182-3,35.15365032,126.8481091
14732,2022-06-20,광주광역시 서구 치평동 1203-1,35.15748051,126.8508869
14733,2022-06-20,광주광역시 서구 치평동 1203-3,35.15752172,126.8504803
14734,2022-06-20,광주광역시 서구 치평동 1207,35.1570289,126.8536482
14735,2022-06-20,광주광역시 서구 치평동 1207,35.1570289,126.8536482
14736,2022-06-20,광주광역시 서구 치평동 1207,35.1570289,126.8536482
14737,2022-06-20,광주광역시 서구 치평동 1208-2,35.15671087,126.8543331
14738,2022-06-20,광주광역시 서구 치평동 1208-2,35.15671087,126.8543331
14739,2022-06-20,광주광역시 서구 치평동 1208-7,35.15598208,126.8535202
14740,2022-06-20,광주광역시 서구 치평동 1209-6,35.15553289,126.8527252
14741,2022-06-20,광주광역시 서구 치평동 1209-7,35.15553734,126.8522423
14742,2022-06-20,광주광역시 서구 치평동 1209-7,35.15553734,126.8522423
14743,2022-06-20,광주광역시 서구 치평동 1210-3,35.15554258,126.8508922
14744,2022-06-20,광주광역시 서구 치평동 1210-3,35.15554258,126.8508922
14745,2022-06-20,광주광역시 서구 치평동 1211-12,35.15636869,126.8496075
14746,2022-06-20,광주광역시 서구 치평동 1211-1,35.15677676,126.8498651
14747,2022-06-20,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
14748,2022-06-20,광주광역시 서구 치평동 1218,35.15488476,126.8509124
14749,2022-06-20,광주광역시 서구 치평동 1218,35.15488476,126.8509124
14750,2022-06-20,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
14751,2022-06-20,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
14752,2022-06-20,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
14753,2022-06-20,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
14754,2022-06-20,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
14755,2022-06-20,광주광역시 서구 치평동 1220-1,35.15498312,126.852733
14756,2022-06-20,광주광역시 서구 치평동 1220-6,35.15409988,126.8527453
14757,2022-06-20,광주광역시 서구 치평동 1220,35.1548531,126.8523287
14758,2022-06-20,광주광역시 서구 치평동 1220,35.1548531,126.8523287
14759,2022-06-20,광주광역시 서구 치평동 1222-3,35.15406561,126.8538872
14760,2022-06-20,광주광역시 서구 치평동 1222,35.15501204,126.853885
14761,2022-06-20,광주광역시 서구 치평동 1222,35.15501204,126.853885
14762,2022-06-20,광주광역시 서구 치평동 1222,35.15501204,126.853885
14763,2022-06-20,광주광역시 서구 치평동 1223-5,35.15455063,126.8546597
14764,2022-06-20,광주광역시 서구 치평동 1223,35.15497195,126.8544123
14765,2022-06-20,광주광역시 서구 치평동 1223,35.15497195,126.8544123
14766,2022-06-20,광주광역시 서구 치평동 1224,35.15522399,126.853421
14767,2022-06-20,광주광역시 서구 치평동 1230-2,35.15374859,126.8527722
14768,2022-06-20,광주광역시 서구 치평동 1230,35.1537692,126.8520915
14769,2022-06-20,광주광역시 서구 치평동 1231-3,35.1536345,126.8511934
14770,2022-06-20,광주광역시 서구 치평동 1231-7,35.15308719,126.8505096
14771,2022-06-20,광주광역시 서구 치평동 1236-3,35.15210765,126.8489211
14772,2022-06-20,광주광역시 서구 치평동 1236,35.15266633,126.8489022
14773,2022-06-20,광주광역시 서구 치평동 1236,35.15266633,126.8489022
14774,2022-06-20,광주광역시 서구 치평동 1237-10,35.15278,126.8494823
14775,2022-06-20,광주광역시 서구 치평동 1238-6,35.1527269,126.8505367
14776,2022-06-20,광주광역시 서구 치평동 1244,35.15145162,126.8538909
14777,2022-06-20,광주광역시 서구 치평동 1246,35.1503498,126.8536649
14778,2022-06-20,광주광역시 서구 치평동 1247-5,35.15114714,126.8521941
14779,2022-06-20,광주광역시 서구 치평동 1255-2,35.14871097,126.8500334
14780,2022-06-20,광주광역시 서구 치평동 1258-3,35.15005586,126.8511778
14781,2022-06-20,광주광역시 서구 치평동 1258-5,35.14958678,126.8511405
14782,2022-06-20,광주광역시 서구 치평동 1260-1,35.14749099,126.8487555
14783,2022-06-20,광주광역시 서구 치평동 1261-7,35.14961405,126.8521168
14784,2022-06-20,광주광역시 서구 치평동 1262-5,35.15018395,126.8542379
14785,2022-06-20,광주광역시 서구 치평동 1276,35.14422247,126.840604
14786,2022-06-20,광주광역시 서구 치평동 1278-10,35.14532505,126.8409066
14787,2022-06-20,광주광역시 서구 치평동 1305,35.14526875,126.8435083
14788,2022-06-20,광주광역시 서구 치평동 1324-2,35.14659752,126.8457941
14789,2022-06-20,광주광역시 서구 치평동 279-26,35.14878261,126.851887
14790,2022-06-20,광주광역시 서구 치평동 280-1,35.14886237,126.8517433
14791,2022-06-20,광주광역시 서구 치평동 280-1,35.14886237,126.8517433
14792,2022-06-20,광주광역시 서구 치평동 산25,35.14666991,126.8515216
14793,2022-06-20,광주광역시 서구 풍암동 1032-8,35.12263024,126.8688309
14794,2022-06-20,광주광역시 서구 풍암동 609-9,35.11938485,126.8658917
14795,2022-06-20,광주광역시 서구 화정동 1097,35.14243536,126.8836022
14796,2022-06-20,광주광역시 서구 화정동 1207,35.14274,126.8824239
14797,2022-06-20,광주광역시 서구 화정동 1277,35.14233339,126.8832963
14798,2022-06-20,광주광역시 서구 화정동 13-3,35.15931272,126.8820109
14799,2022-06-20,광주광역시 서구 화정동 691-26,35.14607392,126.8813139
14800,2022-06-20,광주광역시 서구 화정동 928-2,35.13891054,126.871865
14801,2022-06-21,광주광역시 서구 동천동 631,35.17134237,126.8699249
14802,2022-06-21,광주광역시 서구 동천동 631,35.17134237,126.8699249
14803,2022-06-21,광주광역시 서구 동천동 624,35.17147266,126.8684301
14804,2022-06-21,광주광역시 서구 동천동 624,35.17147266,126.8684301
14805,2022-06-21,광주광역시 서구 동천동 647,35.17063846,126.8698358
14806,2022-06-21,광주광역시 서구 동천동 597,35.17157066,126.8663759
14807,2022-06-21,광주광역시 서구 동천동 593,35.17161683,126.86553
14808,2022-06-21,광주광역시 서구 동천동 593,35.17161683,126.86553
14809,2022-06-21,광주광역시 서구 동천동 593,35.17161683,126.86553
14810,2022-06-21,광주광역시 서구 동천동 593,35.17161683,126.86553
14811,2022-06-21,광주광역시 서구 동천동 593,35.17161683,126.86553
14812,2022-06-21,광주광역시 서구 동천동 593,35.17161683,126.86553
14813,2022-06-21,광주광역시 서구 동천동 590,35.17164795,126.8650027
14814,2022-06-21,광주광역시 서구 동천동 590,35.17164795,126.8650027
14815,2022-06-21,광주광역시 서구 동천동 586,35.1716936,126.8641019
14816,2022-06-21,광주광역시 서구 광천동 199-4,35.16585006,126.8783541
14817,2022-06-21,광주광역시 서구 광천동 21-1,35.16305305,126.8868663
14818,2022-06-21,광주광역시 서구 광천동 21-1,35.16305305,126.8868663
14819,2022-06-21,광주광역시 서구 광천동 23-29,35.16271006,126.8868161
14820,2022-06-21,광주광역시 서구 광천동 43-3,35.16173512,126.8817583
14821,2022-06-21,광주광역시 서구 광천동 5-1,35.16367911,126.8863309
14822,2022-06-21,광주광역시 서구 광천동 713-7,35.16598055,126.8768705
14823,2022-06-21,광주광역시 서구 광천동 8,35.16360021,126.8865735
14824,2022-06-21,광주광역시 서구 금호동 1-1,35.13447591,126.8641575
14825,2022-06-21,광주광역시 서구 금호동 742-1,35.13758658,126.8604055
14826,2022-06-21,광주광역시 서구 금호동 767,35.13440159,126.8600768
14827,2022-06-21,광주광역시 서구 금호동 767,35.13440159,126.8600768
14828,2022-06-21,광주광역시 서구 금호동 770-1,35.13396799,126.8628588
14829,2022-06-21,광주광역시 서구 금호동 771,35.13393159,126.8599407
14830,2022-06-21,광주광역시 서구 금호동 778,35.13409815,126.8603992
14831,2022-06-21,광주광역시 서구 금호동 802,35.13053646,126.8583531
14832,2022-06-21,광주광역시 서구 내방동 842-27,35.15241092,126.8696705
14833,2022-06-21,광주광역시 서구 농성동 393-60,35.15376123,126.8840843
14834,2022-06-21,광주광역시 서구 농성동 418-11,35.16084865,126.8853377
14835,2022-06-21,광주광역시 서구 농성동 425-33,35.15960152,126.887934
14836,2022-06-21,광주광역시 서구 농성동 481-32,35.15379584,126.884907
14837,2022-06-21,광주광역시 서구 농성동 482-15,35.15384837,126.8857184
14838,2022-06-21,광주광역시 서구 농성동 630-15,35.15022802,126.890004
14839,2022-06-21,광주광역시 서구 덕흥동 148-5,35.17568745,126.8422548
14840,2022-06-21,광주광역시 서구 동천동 255,35.17187429,126.8651093
14841,2022-06-21,광주광역시 서구 동천동 255,35.17187429,126.8651093
14842,2022-06-21,광주광역시 서구 동천동 257,35.17177796,126.8673391
14843,2022-06-21,광주광역시 서구 동천동 258,35.1718176,126.8677228
14844,2022-06-21,광주광역시 서구 동천동 554,35.16894677,126.8614726
14845,2022-06-21,광주광역시 서구 동천동 585,35.17138666,126.8640513
14846,2022-06-21,광주광역시 서구 동천동 604,35.17126359,126.8653483
14847,2022-06-21,광주광역시 서구 동천동 652,35.17172408,126.8663958
14848,2022-06-21,광주광역시 서구 마륵동 39-12,35.14232006,126.8500244
14849,2022-06-21,광주광역시 서구 마륵동 52-7,35.14078952,126.8521199
14850,2022-06-21,광주광역시 서구 마륵동 산13,35.1420115,126.8517077
14851,2022-06-21,광주광역시 서구 매월동 277-1,35.12631271,126.8473088
14852,2022-06-21,광주광역시 서구 매월동 277-1,35.12631271,126.8473088
14853,2022-06-21,광주광역시 서구 매월동 621-18,35.11312913,126.8572354
14854,2022-06-21,광주광역시 서구 매월동 621-18,35.11312913,126.8572354
14855,2022-06-21,광주광역시 서구 매월동 621-1,35.11285355,126.8576451
14856,2022-06-21,광주광역시 서구 매월동 951,35.11358047,126.86018
14857,2022-06-21,광주광역시 서구 매월동 952-45,35.11310911,126.8579816
14858,2022-06-21,광주광역시 서구 벽진동 266-10,35.12788537,126.8430187
14859,2022-06-21,광주광역시 서구 쌍촌동 1233-8,35.14495085,126.8700369
14860,2022-06-21,광주광역시 서구 쌍촌동 1251-7,35.14230125,126.8604496
14861,2022-06-21,광주광역시 서구 쌍촌동 1320-4,35.16035115,126.8561042
14862,2022-06-21,광주광역시 서구 쌍촌동 241-1,35.15676898,126.8691713
14863,2022-06-21,광주광역시 서구 쌍촌동 328-6,35.15400249,126.866356
14864,2022-06-21,광주광역시 서구 쌍촌동 923-3,35.14867934,126.8648604
14865,2022-06-21,광주광역시 서구 쌍촌동 973-17,35.15040201,126.8553762
14866,2022-06-21,광주광역시 서구 쌍촌동 994-11,35.1510833,126.8664952
14867,2022-06-21,광주광역시 서구 양동 1-1,35.15508124,126.9013086
14868,2022-06-21,광주광역시 서구 양동 47-30,35.14953149,126.9046097
14869,2022-06-21,광주광역시 서구 양동 5-249,35.15490307,126.9015415
14870,2022-06-21,광주광역시 서구 양동 5-328,35.15483226,126.9016852
14871,2022-06-21,광주광역시 서구 양동 5-328,35.15483226,126.9016852
14872,2022-06-21,광주광역시 서구 유촌동 15-3,35.16699517,126.8590628
14873,2022-06-21,광주광역시 서구 치평동 1129-7,35.14829091,126.8504124
14874,2022-06-21,광주광역시 서구 치평동 1156,35.14980585,126.8381763
14875,2022-06-21,광주광역시 서구 치평동 1171-6,35.14876786,126.8465317
14876,2022-06-21,광주광역시 서구 치평동 1203-2,35.15725134,126.8504841
14877,2022-06-21,광주광역시 서구 치평동 1203-3,35.15752172,126.8504803
14878,2022-06-21,광주광역시 서구 치평동 1203-4,35.15776579,126.8505537
14879,2022-06-21,광주광역시 서구 치평동 1203-4,35.15776579,126.8505537
14880,2022-06-21,광주광역시 서구 치평동 1207,35.1570289,126.8536482
14881,2022-06-21,광주광역시 서구 치평동 1207,35.1570289,126.8536482
14882,2022-06-21,광주광역시 서구 치평동 1207,35.1570289,126.8536482
14883,2022-06-21,광주광역시 서구 치평동 1208-2,35.15671087,126.8543331
14884,2022-06-21,광주광역시 서구 치평동 1208-2,35.15671087,126.8543331
14885,2022-06-21,광주광역시 서구 치평동 1208-9,35.15546826,126.8535164
14886,2022-06-21,광주광역시 서구 치평동 1209-5,35.15592592,126.8523466
14887,2022-06-21,광주광역시 서구 치평동 1209-5,35.15592592,126.8523466
14888,2022-06-21,광주광역시 서구 치평동 1209-7,35.15553734,126.8522423
14889,2022-06-21,광주광역시 서구 치평동 1209-7,35.15553734,126.8522423
14890,2022-06-21,광주광역시 서구 치평동 1210-3,35.15554258,126.8508922
14891,2022-06-21,광주광역시 서구 치평동 1210-3,35.15554258,126.8508922
14892,2022-06-21,광주광역시 서구 치평동 1218-1,35.15429076,126.8510086
14893,2022-06-21,광주광역시 서구 치평동 1218-3,35.15431291,126.8504924
14894,2022-06-21,광주광역시 서구 치평동 1218-3,35.15431291,126.8504924
14895,2022-06-21,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
14896,2022-06-21,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
14897,2022-06-21,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
14898,2022-06-21,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
14899,2022-06-21,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
14900,2022-06-21,광주광역시 서구 치평동 1218,35.15488476,126.8509124
14901,2022-06-21,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
14902,2022-06-21,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
14903,2022-06-21,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
14904,2022-06-21,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
14905,2022-06-21,광주광역시 서구 치평동 1219,35.15654094,126.8516136
14906,2022-06-21,광주광역시 서구 치평동 1220-1,35.15498312,126.852733
14907,2022-06-21,광주광역시 서구 치평동 1222,35.15501204,126.853885
14908,2022-06-21,광주광역시 서구 치평동 1222,35.15501204,126.853885
14909,2022-06-21,광주광역시 서구 치평동 1222,35.15501204,126.853885
14910,2022-06-21,광주광역시 서구 치평동 1222,35.15501204,126.853885
14911,2022-06-21,광주광역시 서구 치평동 1223-3,35.15421468,126.854401
14912,2022-06-21,광주광역시 서구 치평동 1223-5,35.15455063,126.8546597
14913,2022-06-21,광주광역시 서구 치평동 1223-5,35.15455063,126.8546597
14914,2022-06-21,광주광역시 서구 치평동 1223,35.15497195,126.8544123
14915,2022-06-21,광주광역시 서구 치평동 1223,35.15497195,126.8544123
14916,2022-06-21,광주광역시 서구 치평동 1223,35.15497195,126.8544123
14917,2022-06-21,광주광역시 서구 치평동 1224,35.15522399,126.853421
14918,2022-06-21,광주광역시 서구 치평동 1224,35.15522399,126.853421
14919,2022-06-21,광주광역시 서구 치평동 1224,35.15522399,126.853421
14920,2022-06-21,광주광역시 서구 치평동 1224,35.15522399,126.853421
14921,2022-06-21,광주광역시 서구 치평동 1227-3,35.15365828,126.8546612
14922,2022-06-21,광주광역시 서구 치평동 1227-3,35.15365828,126.8546612
14923,2022-06-21,광주광역시 서구 치평동 1227-3,35.15365828,126.8546612
14924,2022-06-21,광주광역시 서구 치평동 1227-5,35.15318962,126.8546678
14925,2022-06-21,광주광역시 서구 치평동 1230-1,35.15363702,126.8524116
14926,2022-06-21,광주광역시 서구 치평동 1230,35.1537692,126.8520915
14927,2022-06-21,광주광역시 서구 치평동 1230,35.1537692,126.8520915
14928,2022-06-21,광주광역시 서구 치평동 1230,35.1537692,126.8520915
14929,2022-06-21,광주광역시 서구 치평동 1230,35.1537692,126.8520915
14930,2022-06-21,광주광역시 서구 치평동 1233-10,35.15309273,126.8491926
14931,2022-06-21,광주광역시 서구 치평동 1233-4,35.15374862,126.8499187
14932,2022-06-21,광주광역시 서구 치평동 1236-2,35.15238704,126.8489171
14933,2022-06-21,광주광역시 서구 치평동 1236-3,35.15210765,126.8489211
14934,2022-06-21,광주광역시 서구 치평동 1237-10,35.15278,126.8494823
14935,2022-06-21,광주광역시 서구 치평동 1237-10,35.15278,126.8494823
14936,2022-06-21,광주광역시 서구 치평동 1237-9,35.15238334,126.8494769
14937,2022-06-21,광주광역시 서구 치평동 1237-9,35.15238334,126.8494769
14938,2022-06-21,광주광역시 서구 치평동 1241,35.1527365,126.8544107
14939,2022-06-21,광주광역시 서구 치평동 1243-3,35.1509607,126.8544026
14940,2022-06-21,광주광역시 서구 치평동 1244-1,35.15131644,126.8538928
14941,2022-06-21,광주광역시 서구 치평동 1244-4,35.15047867,126.8539485
14942,2022-06-21,광주광역시 서구 치평동 1244,35.15145162,126.8538909
14943,2022-06-21,광주광역시 서구 치평동 1245,35.1510129,126.8532496
14944,2022-06-21,광주광역시 서구 치평동 1249-2,35.15064074,126.8510708
14945,2022-06-21,광주광역시 서구 치평동 1249-2,35.15064074,126.8510708
14946,2022-06-21,광주광역시 서구 치평동 1249-2,35.15064074,126.8510708
14947,2022-06-21,광주광역시 서구 치평동 1252-5,35.14958099,126.8486274
14948,2022-06-21,광주광역시 서구 치평동 1255-2,35.14871097,126.8500334
14949,2022-06-21,광주광역시 서구 치평동 1258-5,35.14958678,126.8511405
14950,2022-06-21,광주광역시 서구 치평동 1259-4,35.14903857,126.8513128
14951,2022-06-21,광주광역시 서구 치평동 1259-5,35.14886453,126.8510189
14952,2022-06-21,광주광역시 서구 치평동 1259-5,35.14886453,126.8510189
14953,2022-06-21,광주광역시 서구 치평동 1261-3,35.14996266,126.8527594
14954,2022-06-21,광주광역시 서구 치평동 1261-3,35.14996266,126.8527594
14955,2022-06-21,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
14956,2022-06-21,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
14957,2022-06-21,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
14958,2022-06-21,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
14959,2022-06-21,광주광역시 서구 치평동 1262-5,35.15018395,126.8542379
14960,2022-06-21,광주광역시 서구 치평동 1262,35.15015722,126.8533164
14961,2022-06-21,광주광역시 서구 치평동 1294-3,35.1439852,126.8412439
14962,2022-06-21,광주광역시 서구 치평동 1306-2,35.14563931,126.8436128
14963,2022-06-21,광주광역시 서구 치평동 274-1,35.14790718,126.8498691
14964,2022-06-21,광주광역시 서구 치평동 280-1,35.14886237,126.8517433
14965,2022-06-21,광주광역시 서구 풍암동 1110,35.1267691,126.878703
14966,2022-06-21,광주광역시 서구 풍암동 685-9,35.11879359,126.8662838
14967,2022-06-21,광주광역시 서구 화정동 1039,35.14045351,126.8817747
14968,2022-06-21,광주광역시 서구 화정동 1056,35.14077503,126.8814521
14969,2022-06-21,광주광역시 서구 화정동 1057,35.14137816,126.8823437
14970,2022-06-21,광주광역시 서구 화정동 1060,35.14091285,126.8817355
14971,2022-06-21,광주광역시 서구 화정동 1186,35.14334862,126.8819547
14972,2022-06-21,광주광역시 서구 화정동 1214,35.14225097,126.8831548
14973,2022-06-21,광주광역시 서구 화정동 1365,35.14238909,126.8834712
14974,2022-06-21,광주광역시 서구 화정동 1380,35.14215882,126.8829366
14975,2022-06-21,광주광역시 서구 화정동 176-1,35.15690256,126.8826146
14976,2022-06-21,광주광역시 서구 화정동 190-6,35.15299632,126.8812851
14977,2022-06-21,광주광역시 서구 화정동 23-9,35.15853317,126.879585
14978,2022-06-21,광주광역시 서구 화정동 691-26,35.14607392,126.8813139
14979,2022-06-22,광주광역시 서구 동천동 631,35.17134237,126.8699249
14980,2022-06-22,광주광역시 서구 동천동 624,35.17147266,126.8684301
14981,2022-06-22,광주광역시 서구 동천동 624,35.17147266,126.8684301
14982,2022-06-22,광주광역시 서구 동천동 624,35.17147266,126.8684301
14983,2022-06-22,광주광역시 서구 동천동 647,35.17063846,126.8698358
14984,2022-06-22,광주광역시 서구 동천동 619,35.17147931,126.8672115
14985,2022-06-22,광주광역시 서구 동천동 619,35.17147931,126.8672115
14986,2022-06-22,광주광역시 서구 동천동 598,35.17151996,126.8667389
14987,2022-06-22,광주광역시 서구 동천동 598,35.17151996,126.8667389
14988,2022-06-22,광주광역시 서구 동천동 598,35.17151996,126.8667389
14989,2022-06-22,광주광역시 서구 동천동 597,35.17157066,126.8663759
14990,2022-06-22,광주광역시 서구 동천동 593,35.17161683,126.86553
14991,2022-06-22,광주광역시 서구 동천동 593,35.17161683,126.86553
14992,2022-06-22,광주광역시 서구 동천동 593,35.17161683,126.86553
14993,2022-06-22,광주광역시 서구 동천동 588,35.1716801,126.8645851
14994,2022-06-22,광주광역시 서구 동천동 586,35.1716936,126.8641019
14995,2022-06-22,광주광역시 서구 광천동 1-1,35.16444997,126.8858594
14996,2022-06-22,광주광역시 서구 광천동 22,35.162802,126.8870124
14997,2022-06-22,광주광역시 서구 광천동 44-24,35.16246059,126.8812545
14998,2022-06-22,광주광역시 서구 광천동 6-1,35.16389511,126.886295
14999,2022-06-22,광주광역시 서구 광천동 629-22,35.16508624,126.8854556
15000,2022-06-22,광주광역시 서구 광천동 91-5,35.16460551,126.8821911
15001,2022-06-22,광주광역시 서구 금호동 277-2,35.13300559,126.8535018
15002,2022-06-22,광주광역시 서구 금호동 2,35.13374938,126.8645407
15003,2022-06-22,광주광역시 서구 금호동 722-1,35.14026449,126.8576139
15004,2022-06-22,광주광역시 서구 금호동 740-2,35.1384418,126.8612495
15005,2022-06-22,광주광역시 서구 금호동 740-2,35.1384418,126.8612495
15006,2022-06-22,광주광역시 서구 금호동 771-1,35.1331118,126.8609506
15007,2022-06-22,광주광역시 서구 금호동 771-1,35.1331118,126.8609506
15008,2022-06-22,광주광역시 서구 금호동 797,35.13105864,126.8592455
15009,2022-06-22,광주광역시 서구 농성동 120-10,35.15155222,126.8928724
15010,2022-06-22,광주광역시 서구 농성동 154-1,35.15126422,126.8929202
15011,2022-06-22,광주광역시 서구 농성동 21-8,35.15563872,126.8932232
15012,2022-06-22,광주광역시 서구 농성동 243-4,35.15293888,126.8877831
15013,2022-06-22,광주광역시 서구 농성동 251-1,35.15347144,126.8858991
15014,2022-06-22,광주광역시 서구 농성동 481-32,35.15379584,126.884907
15015,2022-06-22,광주광역시 서구 농성동 481-32,35.15379584,126.884907
15016,2022-06-22,광주광역시 서구 농성동 77-4,35.15370547,126.8917677
15017,2022-06-22,광주광역시 서구 동천동 294,35.1686989,126.860993
15018,2022-06-22,광주광역시 서구 동천동 653,35.17146076,126.870055
15019,2022-06-22,광주광역시 서구 동천동 653,35.17146076,126.870055
15020,2022-06-22,광주광역시 서구 매월동 202-20,35.12492731,126.8523532
15021,2022-06-22,광주광역시 서구 매월동 951,35.11358047,126.86018
15022,2022-06-22,광주광역시 서구 매월동 952-29,35.1135575,126.8596537
15023,2022-06-22,광주광역시 서구 매월동 952-34,35.11275706,126.858886
15024,2022-06-22,광주광역시 서구 매월동 952-35,35.11262063,126.8587563
15025,2022-06-22,광주광역시 서구 매월동 952-45,35.11310911,126.8579816
15026,2022-06-22,광주광역시 서구 매월동 산189-18,35.12732433,126.8503776
15027,2022-06-22,광주광역시 서구 벽진동 266-10,35.12788537,126.8430187
15028,2022-06-22,광주광역시 서구 쌍촌동 1218-1,35.14486722,126.8630147
15029,2022-06-22,광주광역시 서구 쌍촌동 1238-22,35.1446893,126.8603834
15030,2022-06-22,광주광역시 서구 쌍촌동 1251-6,35.1422911,126.860329
15031,2022-06-22,광주광역시 서구 쌍촌동 1295-12,35.15666085,126.8595472
15032,2022-06-22,광주광역시 서구 쌍촌동 295-5,35.15450873,126.8694111
15033,2022-06-22,광주광역시 서구 쌍촌동 973-17,35.15040201,126.8553762
15034,2022-06-22,광주광역시 서구 쌍촌동 973-5,35.15024673,126.8551589
15035,2022-06-22,광주광역시 서구 쌍촌동 974-15,35.14956953,126.8531271
15036,2022-06-22,광주광역시 서구 쌍촌동 974-15,35.14956953,126.8531271
15037,2022-06-22,광주광역시 서구 치평동 1129-7,35.14829091,126.8504124
15038,2022-06-22,광주광역시 서구 치평동 1143,35.14935694,126.8525704
15039,2022-06-22,광주광역시 서구 치평동 1156,35.14980585,126.8381763
15040,2022-06-22,광주광역시 서구 치평동 1203-3,35.15752172,126.8504803
15041,2022-06-22,광주광역시 서구 치평동 1203-3,35.15752172,126.8504803
15042,2022-06-22,광주광역시 서구 치평동 1207,35.1570289,126.8536482
15043,2022-06-22,광주광역시 서구 치평동 1207,35.1570289,126.8536482
15044,2022-06-22,광주광역시 서구 치평동 1207,35.1570289,126.8536482
15045,2022-06-22,광주광역시 서구 치평동 1207,35.1570289,126.8536482
15046,2022-06-22,광주광역시 서구 치평동 1207,35.1570289,126.8536482
15047,2022-06-22,광주광역시 서구 치평동 1208-10,35.15547509,126.8532858
15048,2022-06-22,광주광역시 서구 치평동 1208-2,35.15671087,126.8543331
15049,2022-06-22,광주광역시 서구 치평동 1209-4,35.15614388,126.8525191
15050,2022-06-22,광주광역시 서구 치평동 1209-5,35.15592592,126.8523466
15051,2022-06-22,광주광역시 서구 치평동 1209-7,35.15553734,126.8522423
15052,2022-06-22,광주광역시 서구 치평동 1209-7,35.15553734,126.8522423
15053,2022-06-22,광주광역시 서구 치평동 1209-7,35.15553734,126.8522423
15054,2022-06-22,광주광역시 서구 치평동 1209,35.15674586,126.8523131
15055,2022-06-22,광주광역시 서구 치평동 1210-3,35.15554258,126.8508922
15056,2022-06-22,광주광역시 서구 치평동 1210-6,35.15657519,126.8504716
15057,2022-06-22,광주광역시 서구 치평동 1210-7,35.15683635,126.850446
15058,2022-06-22,광주광역시 서구 치평동 1210,35.15648901,126.8508899
15059,2022-06-22,광주광역시 서구 치평동 1211-6,35.15564117,126.8498811
15060,2022-06-22,광주광역시 서구 치평동 1218-3,35.15431291,126.8504924
15061,2022-06-22,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
15062,2022-06-22,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
15063,2022-06-22,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
15064,2022-06-22,광주광역시 서구 치평동 1218,35.15488476,126.8509124
15065,2022-06-22,광주광역시 서구 치평동 1218,35.15488476,126.8509124
15066,2022-06-22,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
15067,2022-06-22,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
15068,2022-06-22,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
15069,2022-06-22,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
15070,2022-06-22,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
15071,2022-06-22,광주광역시 서구 치평동 1219,35.15654094,126.8516136
15072,2022-06-22,광주광역시 서구 치평동 1219,35.15654094,126.8516136
15073,2022-06-22,광주광역시 서구 치평동 1219,35.15654094,126.8516136
15074,2022-06-22,광주광역시 서구 치평동 1219,35.15654094,126.8516136
15075,2022-06-22,광주광역시 서구 치평동 1219,35.15654094,126.8516136
15076,2022-06-22,광주광역시 서구 치평동 1219,35.15654094,126.8516136
15077,2022-06-22,광주광역시 서구 치평동 1219,35.15654094,126.8516136
15078,2022-06-22,광주광역시 서구 치평동 1219,35.15654094,126.8516136
